2021-09-22 20:09:42 start                                   
2021-09-22 20:09:42 TLD:                                    https://www.tuwien.at
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Raumplanung_und_Raumordnung_2021.pdf|4081939686
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Raumplanung_und_Raumordnung_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Technische_Chemie_2021.pdf|2607394752
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Technische_Chemie_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Technische_Mathematik_2021.pdf|2740693897
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Technische_Mathematik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Statistik_und_Wirtschaftsmathematik_2021.pdf|3762374183
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Statistik_und_Wirtschaftsmathematik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Finanz-_und_Versicherungsmathematik_2021.pdf|2813464022
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Finanz-_und_Versicherungsmathematik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Technische_Physik_2021.pdf|3706815114
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Technische_Physik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/2Bachelorstudium_Umweltingenieurwesen.pdf|2208205331
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/2Bachelorstudium_Umweltingenieurwesen.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Verfahrenstechnik_2021.pdf|4178284464
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bachelorstudium_Verfahrenstechnik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Architektur_2021.pdf|369125226
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Architektur_2021.pdf
2021-09-22 20:12:29 cleanup extract_url_descr(amp;):        Building Science &amp; Technologie
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Building_Science_and_Technology.pdf|1797835267
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Building_Science_and_Technology.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Bauingenieurwissenschaften_2021.pdf|880808721
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Bauingenieurwissenschaften_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Biomedical_Engineering_2021.pdf|3697675076
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Biomedical_Engineering_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Computational_Science_and_Engineering_2021.pdf|3326697003
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Computational_Science_and_Engineering_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Embedded_Systems_2021.pdf|2982824557
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Embedded_Systems_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Energie_und_Automatisierungstechnik_2021.pdf|1376916067
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Energie_und_Automatisierungstechnik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Telecommunications_2021.pdf|4079673847
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Telecommunications_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Mikroelektronik_und_Photonik_2021.pdf|2541241647
2021-09-22 20:12:29 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Mikroelektronik_und_Photonik_2021.pdf
2021-09-22 20:12:29 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Geodaesie_Und_Geoinformation_2021.pdf|3111077405
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Geodaesie_Und_Geoinformation_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Logic_and_Computation_2021.pdf|2816340287
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Logic_and_Computation_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Visual_Computing_2021.pdf|1987393862
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Visual_Computing_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Media_and_Human-Centered_Computing_2021.pdf|4274083181
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Media_and_Human-Centered_Computing_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Medizinische_Informatik_2021.pdf|2123714103
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Medizinische_Informatik_2021.pdf
2021-09-22 20:12:30 cleanup extract_url_descr(amp;):        Software Engineering &amp; Internet Computing
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Software_Engineering_and_Internet_Computing_2021.pdf|1098285166
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Software_Engineering_and_Internet_Computing_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Informatik_2021.pdf|4227595765
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Informatik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Maschinenbau_2021.pdf|2630912674
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Maschinenbau_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_WirtschaftsingenieurwesenMaschinenbau_2021.pdf|944383598
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_WirtschaftsingenieurwesenMaschinenbau_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Materialwissenschaften_2020.pdf|1607783952
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Materialwissenschaften_2020.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Raumplanung_und_Raumordnung_2021.pdf|207736161
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Raumplanung_und_Raumordnung_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Chemie_2021.pdf|2306631005
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Chemie_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Chemie_2020_Anhang_Modulbeschreibungen.pdf|3760196193
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Chemie_2020_Anhang_Modulbeschreibungen.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Mathematik_2021.pdf|495650341
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Mathematik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Statistik-Wirtschaftsmathematik_2021.pdf|984038207
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Statistik-Wirtschaftsmathematik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Finanz-_und_Versicherungsmathematik_2021.pdf|1879844403
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Finanz-_und_Versicherungsmathematik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Physik_2021.pdf|1580381419
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Technische_Physik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Physikalische_Energie-und_Messtechnik_2021.pdf|1845870277
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Physikalische_Energie-und_Messtechnik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Umweltingenieurwesen_2021.pdf|3062267705
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Umweltingenieurwesen_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Verfahrenstechnik_2021.pdf|4255233564
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Verfahrenstechnik_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Business_Informatics_2021.pdf|1815405389
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Business_Informatics_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Data_Science_2021.pdf|2168880215
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Data_Science_2021.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Studienplan_Doktoratsstudium_Fassung_01-10-2013.pdf|2164759265
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Studienplan_Doktoratsstudium_Fassung_01-10-2013.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Erweiterungsstudium_Innovation_2020.pdf|2865179786
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Erweiterungsstudium_Innovation_2020.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Erweiterungsstudium_Digitale_Kompetenzen.pdf|853180914
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Erweiterungsstudium_Digitale_Kompetenzen.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Master_Infrastrukturmanagement.pdf|1809569198
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Master_Infrastrukturmanagement.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/StudienplanMasterChemieundTechnologiederMaterialien.pdf|270440677
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/StudienplanMasterChemieundTechnologiederMaterialien.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Interdisciplinary_Mathematics_20201130__1_.pdf|272908564
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Interdisciplinary_Mathematics_20201130__1_.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Cartography.pdf|2378471359
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Masterstudium_Cartography.pdf
2021-09-22 20:12:30 cleanup extract_url_descr(amp;):        Bachelorstudium Data Engineering &amp; Statistics
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bach_Data_Engineering.pdf|628910673
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Bach_Data_Engineering.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Master_Informatikdidaktik.pdf|259693448
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Master_Informatikdidaktik.pdf
2021-09-22 20:12:30 crc32 of file:                          /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Diplomstudium_Lehramt_gesamt.pdf|2299897297
2021-09-22 20:12:30 delete file:                            /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/Diplomstudium_Lehramt_gesamt.pdf
2021-09-22 20:12:30 amount of files in temp folder:         0
2021-09-22 20:12:30 amount of files processed:              60
2021-09-22 20:12:30 amount of new files added:              0
2021-09-22 20:12:30 amount of files already in the archive (CRC32 duplicates):60
2021-09-22 20:12:30 end                                     
